surface,kind,location,route,current_title,content_purpose,target_user,accurate,duplicated,outdated,too_detailed,unclear,needed_in_current_workflow,belongs_in,recommended_action,source_words,source_lines,dialog_markers,tooltip_markers,notification_markers,empty_state_markers,loading_state_markers,claim_markers
internal_reference,article,md-docs/manual-testing/sources/stripe.md,,Stripe Source — Manual Testing Guide,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Likely,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,1456,348,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/ui-testing/README.md,,UI Testing — Pipeline Builder,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,867,112,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/ui-testing/builder-walkthrough.md,,Structured Pipeline Workspace — UI Walkthrough,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,460,74,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/ui-testing/db/cockroachdb-ui.md,,CockroachDB Source — UI Testing (3 Streams × 5 Destinations),Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,971,224,0,0,0,0,0,1
internal_reference,article,md-docs/manual-testing/ui-testing/db/mariadb-ui.md,,MariaDB Source — UI Testing (3 Streams × 5 Destinations),Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,816,183,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/ui-testing/db/mysql-ui.md,,MySQL Source — UI Testing (3 Streams × 5 Destinations),Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,849,197,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/ui-testing/db/postgres-ui.md,,PostgreSQL Source — UI Testing (3 Streams × 5 Destinations),Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,984,226,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/ui-testing/db/sqlite-ui.md,,SQLite Source — UI Testing (3 Streams × 5 Destinations),Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,874,192,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/ui-testing/saas/github-ui.md,,GitHub Source — UI Testing (All 12 Streams × 5 Destinations),Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,1103,290,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/ui-testing/saas/hubspot-ui.md,,HubSpot UI — Production Acceptance Guide,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,245,29,0,0,0,0,0,1
internal_reference,article,md-docs/manual-testing/ui-testing/saas/notion-ui.md,,Notion Source — UI Testing (All 3 Streams × 5 Destinations),Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,905,205,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/ui-testing/saas/shopify-ui.md,,Shopify Source — UI Testing (All 14 Streams × 5 Destinations),Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Likely,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,1279,358,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/ui-testing/saas/stripe-ui.md,,Stripe Source — UI Testing (All 19 Streams × 5 Destinations),Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Likely,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,2184,574,0,0,0,0,0,0
internal_reference,article,md-docs/observability-deployment.md,,Observability deployment (AWS + Vercel),Internal setup or operations guidance,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,861,203,0,0,0,0,0,1
internal_reference,article,md-docs/pipeline-all-streams-chrome-e2e-report-2026-07-19.md,,Pipeline All-Streams Chrome E2E Report — 2026-07-19,Technical guidance: Pipeline All-Streams Chrome E2E Report — 2026-07-19,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Likely,Review in context,Not workflow-bound,Internal engineering documentation,ARCHIVE,3977,311,0,0,0,1,0,5
internal_reference,article,md-docs/pipeline-new-layout-e2e-report-2026-07-18.md,,Pipeline New-Layout End-to-End Test Report — 2026-07-18,Technical guidance: Pipeline New-Layout End-to-End Test Report — 2026-07-18,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Likely,Review in context,Not workflow-bound,Internal engineering documentation,ARCHIVE,2990,225,0,0,0,0,0,2
internal_reference,article,md-docs/playwright-complete-workflow-e2e-summary.md,,Playwright complete workflow E2E summary,Technical guidance: Playwright complete workflow E2E summary,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Likely,Review in context,Not workflow-bound,Internal engineering documentation,ARCHIVE,1269,82,0,0,0,0,0,24
internal_reference,article,md-docs/posthog-betterstack-setup.md,,Moved — use three separate guides,Internal setup or operations guidance,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,27,6,0,0,0,0,0,0
internal_reference,article,md-docs/posthog-full-integration.md,,PostHog + Better Stack full integration (MantrixFlow),Technical guidance: PostHog + Better Stack full integration (MantrixFlow),Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,804,183,0,0,0,0,0,0
internal_reference,article,md-docs/posthog-setup.md,,PostHog setup (MantrixFlow — US cloud),Internal setup or operations guidance,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Likely,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,2400,403,0,0,0,0,0,2
internal_reference,article,md-docs/saas-sources-group2.md,,Group 2 — SaaS Sources: Detailed Implementation Guide,Technical guidance: Group 2 — SaaS Sources: Detailed Implementation Guide,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Likely,Review in context,Not workflow-bound,Internal engineering documentation,KEEP AND IMPROVE,5696,1590,0,0,0,0,0,3
internal_reference,article,md-docs/salesforce-postgres-setup.md,,Salesforce to PostgreSQL Setup Guide,Internal setup or operations guidance,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,1048,326,0,0,0,0,0,0
internal_reference,article,md-docs/salesforce-postgres-testing-guide.md,,Salesforce to PostgreSQL Testing Guide,Technical guidance: Salesforce to PostgreSQL Testing Guide,Technical product users and administrators,Unverified,See duplicate-content.csv,Possible,Review,Review in context,Not workflow-bound,Internal engineering documentation,REQUIRES PRODUCT CONFIRMATION,1119,356,0,0,0,0,0,1
internal_reference,article,md-docs/slack-guide.md,,MantrixFlow Slack App Guide,Technical guidance: MantrixFlow Slack App Guide,Technical product users and administrators,Unverified,See duplicate-content.csv,Possible,Likely,Review in context,Not workflow-bound,Internal engineering documentation,REQUIRES PRODUCT CONFIRMATION,3226,801,0,0,0,0,0,2
internal_reference,article,md-docs/source-to-destination-elt-flow.md,,MANTrixFlow Source-to-Destination ELT Flow,Technical guidance: MANTrixFlow Source-to-Destination ELT Flow,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Likely,Review in context,Not workflow-bound,Internal engineering documentation,KEEP AND IMPROVE,1257,395,0,0,0,0,0,2
internal_reference,article,md-docs/strict-elt-pipeline-guide.md,,MANTrixFlow — Strict ELT Pipeline Guide,Technical guidance: MANTrixFlow — Strict ELT Pipeline Guide,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,KEEP AND IMPROVE,1149,189,0,0,0,0,0,3
internal_reference,article,md-docs/stripe-connector-ai-prompts.md,,MantrixFlow Stripe Source Connector AI Prompts,Implementation plan or engineering reference,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Likely,Review in context,Not workflow-bound,Internal engineering documentation,ARCHIVE,2305,426,0,0,0,0,0,1
internal_reference,article,md-docs/supabase-auth-email-templates.md,,Supabase Auth Email Templates,Internal setup or operations guidance,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,1184,281,0,0,0,0,0,0
internal_reference,article,md-docs/testcase.md,,Pipeline E2E & Unit Tests — 50 Source × Destination Pipelines (All Streams),Technical guidance: Pipeline E2E & Unit Tests — 50 Source × Destination Pipelines (All Streams),Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Likely,Review in context,Not workflow-bound,Internal engineering documentation,ARCHIVE,2676,417,0,0,0,0,0,0
internal_reference,article,md-docs/testing-local.md,,Local Manual Testing Guide,Technical guidance: Local Manual Testing Guide,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Likely,Review in context,Not workflow-bound,Internal engineering documentation,ARCHIVE,3487,979,0,0,0,0,0,1
